Date,open,Hour,Min,classification
20210105,14125.65,11,42,-1
20210105,14124.5,11,43,1
20210105,14127.0,11,44,1
20210105,14130.15,11,45,1
20210105,14132.65,11,46,1
20210105,14132.75,11,47,-1
20210105,14127.4,11,48,-1
20210105,14126.2,11,49,-1
20210105,14125.75,11,50,1
20210105,14126.45,11,51,-1
20210105,14123.9,11,52,1
20210105,14124.75,11,53,-1
20210105,14122.4,11,54,1
20210105,14123.75,11,55,-1
20210105,14122.1,11,56,-1
20210105,14116.9,11,57,1
20210105,14119.0,11,58,1
20210105,14120.55,11,59,1
20210105,14124.6,12,00,1
20210105,14127.55,12,01,1
20210105,14133.25,12,02,1
20210105,14135.4,12,03,-1
20210105,14134.5,12,04,1
20210105,14135.65,12,05,1
20210105,14136.25,12,06,-1
20210105,14132.35,12,07,-1
20210105,14127.0,12,08,1
20210105,14132.55,12,09,1
20210105,14133.3,12,10,1
20210105,14135.3,12,11,1
20210105,14137.8,12,12,-1
20210105,14136.35,12,13,-1
20210105,14136.6,12,14,-1
20210105,14137.05,12,15,1
20210105,14139.0,12,16,1
20210105,14141.45,12,17,-1
20210105,14138.95,12,18,1
20210105,14141.75,12,19,1
20210105,14142.75,12,20,-1
20210105,14140.55,12,21,-1
20210105,14140.2,12,22,-1
20210105,14137.55,12,23,1
20210105,14141.4,12,24,-1
20210105,14139.4,12,25,-1
20210105,14139.15,12,26,-1
20210105,14132.8,12,27,-1
20210105,14132.6,12,28,1
20210105,14134.5,12,29,-1
20210105,14132.2,12,30,1
20210105,14133.05,12,31,1
20210105,14137.35,12,32,1
20210105,14140.5,12,33,1
20210105,14148.9,12,34,1
20210105,14150.05,12,35,-1
20210105,14148.65,12,36,-1
20210105,14143.1,12,37,1
20210105,14144.3,12,38,1
20210105,14147.2,12,39,1
20210105,14147.75,12,40,1
20210105,14150.3,12,41,1
20210105,14154.1,12,42,-1
20210105,14153.0,12,43,-1
20210105,14152.9,12,44,1
20210105,14154.0,12,45,-1
20210105,14151.9,12,46,-1
20210105,14152.15,12,47,-1
20210105,14150.75,12,48,-1
20210105,14149.0,12,49,-1
20210105,14148.6,12,50,1
20210105,14151.55,12,51,-1
20210105,14149.3,12,52,1
20210105,14151.75,12,53,-1
20210105,14150.05,12,54,-1
20210105,14149.35,12,55,-1
20210105,14148.15,12,56,1
20210105,14150.3,12,57,-1
20210105,14149.65,12,58,-1
20210105,14149.4,12,59,-1
20210105,14149.55,13,00,1
20210105,14150.4,13,01,1
20210105,14151.9,13,02,-1
20210105,14152.15,13,03,-1
20210105,14149.5,13,04,-1
20210105,14148.1,13,05,-1
20210105,14139.15,13,06,-1
20210105,14137.5,13,07,1
20210105,14143.2,13,08,1
20210105,14146.35,13,09,-1
20210105,14145.65,13,10,-1
20210105,14141.6,13,11,-1
20210105,14141.0,13,12,-1
20210105,14139.45,13,13,-1
20210105,14135.9,13,14,-1
20210105,14134.0,13,15,-1
20210105,14132.9,13,16,-1
20210105,14127.35,13,17,-1
20210105,14127.65,13,18,-1
20210105,14125.9,13,19,-1
20210105,14117.1,13,20,-1
20210105,14116.15,13,21,1
20210105,14120.55,13,22,-1
20210105,14112.45,13,23,-1
20210105,14111.5,13,24,-1
20210105,14108.15,13,25,-1
20210105,14096.85,13,26,1
20210105,14097.85,13,27,1
20210105,14111.4,13,28,1
20210105,14110.9,13,29,1
20210105,14115.0,13,30,-1
20210105,14113.85,13,31,1
20210105,14125.8,13,32,1
20210105,14127.55,13,33,-1
20210105,14126.55,13,34,1
20210105,14129.6,13,35,-1
20210105,14130.25,13,36,1
20210105,14130.85,13,37,1
20210105,14137.65,13,38,1
20210105,14143.85,13,39,-1
20210105,14140.7,13,40,1
20210105,14146.55,13,41,-1
20210105,14144.2,13,42,-1
20210105,14143.45,13,43,1
20210105,14147.35,13,44,1
20210105,14149.1,13,45,-1
20210105,14147.75,13,46,1
20210105,14151.35,13,47,1
20210105,14152.65,13,48,1
20210105,14154.1,13,49,-1
20210105,14152.05,13,50,-1
20210105,14151.55,13,51,1
20210105,14151.95,13,52,-1
20210105,14147.35,13,53,-1
20210105,14148.5,13,54,1
20210105,14148.4,13,55,1
20210105,14152.15,13,56,1
20210105,14157.45,13,57,1
20210105,14158.2,13,58,-1
20210105,14156.05,13,59,1
20210105,14156.8,14,00,-1
20210105,14156.2,14,01,1
20210105,14160.9,14,02,1
20210105,14164.05,14,03,-1
20210105,14160.95,14,04,1
20210105,14163.0,14,05,1
20210105,14165.55,14,06,-1
20210105,14163.55,14,07,-1
20210105,14162.95,14,08,1
20210105,14170.95,14,09,1
20210105,14171.4,14,10,-1
20210105,14169.2,14,11,-1
20210105,14164.3,14,12,1
20210105,14166.1,14,13,1
20210105,14167.15,14,14,-1
20210105,14167.5,14,15,-1
20210105,14163.85,14,16,-1
20210105,14160.65,14,17,-1
20210105,14160.1,14,18,-1
20210105,14153.75,14,19,1
20210105,14156.5,14,20,-1
20210105,14155.35,14,21,-1
20210105,14153.55,14,22,1
20210105,14154.5,14,23,1
20210105,14161.8,14,24,-1
20210105,14159.8,14,25,1
20210105,14162.35,14,26,1
20210105,14167.95,14,27,-1
20210105,14165.35,14,28,-1
20210105,14162.5,14,29,-1
20210105,14161.0,14,30,1
20210105,14163.45,14,31,1
20210105,14164.15,14,32,1
20210105,14165.8,14,33,1
20210105,14168.45,14,34,1
20210105,14174.35,14,35,1
20210105,14176.7,14,36,-1
20210105,14170.3,14,37,-1
20210105,14167.45,14,38,-1
20210105,14165.75,14,39,1
20210105,14168.45,14,40,1
20210105,14168.9,14,41,1
20210105,14172.85,14,42,-1
20210105,14169.6,14,43,-1
20210105,14167.8,14,44,-1
20210105,14168.3,14,45,1
20210105,14172.1,14,46,1
20210105,14173.95,14,47,1
20210105,14179.3,14,48,-1
20210105,14178.6,14,49,-1
20210105,14178.35,14,50,-1
20210105,14175.05,14,51,-1
20210105,14174.15,14,52,-1
20210105,14171.6,14,53,1
20210105,14175.95,14,54,-1
20210105,14169.55,14,55,-1
20210105,14169.4,14,56,-1
20210105,14162.7,14,57,1
20210105,14162.8,14,58,1
20210105,14168.35,14,59,-1
20210105,14168.0,15,00,-1
20210105,14166.45,15,01,1
20210105,14184.35,15,02,-1
20210105,14181.0,15,03,1
20210105,14183.2,15,04,1
20210105,14184.85,15,05,1
20210105,14189.75,15,06,1
20210105,14195.3,15,07,1
20210105,14197.0,15,08,1
20210105,14197.0,15,09,1
20210105,14200.3,15,10,-1
20210105,14199.6,15,11,1
20210105,14200.9,15,12,1
20210105,14202.65,15,13,1
20210105,14206.4,15,14,1
20210105,14208.35,15,15,-1
20210105,14207.65,15,16,-1
20210105,14205.85,15,17,-1
20210105,14201.9,15,18,1
20210105,14200.65,15,19,1
20210105,14204.55,15,20,1
20210105,14208.45,15,21,-1
20210105,14205.65,15,22,-1
20210105,14199.7,15,23,1
20210105,14207.7,15,24,-1
20210105,14205.8,15,25,1
20210105,14210.0,15,26,-1
20210105,14206.35,15,27,-1
20210105,14203.65,15,28,1
20210105,14206.95,15,29,-1
20210105,14198.65,15,30,1
20210105,14196.35,15,31,1
20210106,14240.95,9,08,-1
20210106,14244.15,9,16,-1
20210106,14220.45,9,17,1
20210106,14227.35,9,18,1
20210106,14228.3,9,19,-1
20210106,14227.5,9,20,1
20210106,14227.65,9,21,1
20210106,14238.6,9,22,-1
20210106,14231.05,9,23,1
20210106,14231.45,9,24,-1
20210106,14229.85,9,25,-1
20210106,14226.5,9,26,-1
20210106,14221.65,9,27,-1
20210106,14217.1,9,28,1
20210106,14216.3,9,29,-1
20210106,14216.6,9,30,-1
20210106,14205.2,9,31,-1
20210106,14197.05,9,32,1
20210106,14198.0,9,33,1
20210106,14205.3,9,34,-1
20210106,14193.7,9,35,-1
20210106,14191.4,9,36,-1
20210106,14192.15,9,37,1
20210106,14195.1,9,38,-1
20210106,14189.35,9,39,1
20210106,14195.8,9,40,1
20210106,14198.65,9,41,-1
20210106,14196.25,9,42,-1
20210106,14193.95,9,43,-1
20210106,14191.95,9,44,1
20210106,14199.2,9,45,1
20210106,14201.15,9,46,1
20210106,14210.4,9,47,1
20210106,14214.85,9,48,-1
20210106,14213.65,9,49,1
20210106,14218.25,9,50,-1
20210106,14211.45,9,51,-1
20210106,14212.3,9,52,1
20210106,14220.55,9,53,1
20210106,14220.65,9,54,-1
20210106,14217.75,9,55,-1
20210106,14217.55,9,56,-1
20210106,14212.95,9,57,1
20210106,14216.6,9,58,1
20210106,14220.35,9,59,-1
20210106,14220.35,10,00,-1
20210106,14216.85,10,01,1
20210106,14219.35,10,02,-1
20210106,14217.6,10,03,-1
20210106,14206.25,10,04,-1
20210106,14204.9,10,05,-1
20210106,14201.1,10,06,-1
20210106,14197.55,10,07,-1
20210106,14192.25,10,08,-1
20210106,14188.8,10,09,-1
20210106,14184.35,10,10,1
20210106,14193.25,10,11,-1
20210106,14183.45,10,12,-1
20210106,14181.25,10,13,-1
20210106,14179.1,10,14,1
20210106,14187.3,10,15,1
20210106,14192.2,10,16,1
20210106,14200.2,10,17,-1
20210106,14193.8,10,18,-1
20210106,14187.1,10,19,-1
20210106,14187.2,10,20,1
20210106,14193.4,10,21,-1
20210106,14190.2,10,22,1
20210106,14191.8,10,23,1
20210106,14195.55,10,24,1
20210106,14197.85,10,25,1
20210106,14203.5,10,26,-1
20210106,14201.6,10,27,1
20210106,14203.6,10,28,-1
20210106,14203.15,10,29,-1
20210106,14198.75,10,30,1
20210106,14201.35,10,31,1
20210106,14201.45,10,32,-1
20210106,14194.15,10,33,-1
20210106,14190.8,10,34,-1
20210106,14189.5,10,35,1
20210106,14192.0,10,36,1
20210106,14198.2,10,37,-1
20210106,14194.45,10,38,1
20210106,14197.15,10,39,-1
20210106,14195.8,10,40,1
20210106,14200.35,10,41,1
20210106,14201.65,10,42,-1
20210106,14199.8,10,43,1
20210106,14200.85,10,44,1
20210106,14203.2,10,45,1
20210106,14207.9,10,46,-1
20210106,14208.2,10,47,1
20210106,14215.45,10,48,-1
20210106,14215.15,10,49,-1
20210106,14211.15,10,50,-1
20210106,14209.1,10,51,1
20210106,14209.3,10,52,1
20210106,14209.65,10,53,-1
20210106,14208.25,10,54,1
20210106,14214.25,10,55,1
20210106,14215.2,10,56,1
20210106,14217.55,10,57,1
20210106,14218.95,10,58,-1
20210106,14219.1,10,59,-1
20210106,14215.65,11,00,-1
20210106,14214.5,11,01,-1
20210106,14212.3,11,02,-1
20210106,14211.55,11,03,-1
20210106,14210.7,11,04,1
20210106,14211.95,11,05,1
20210106,14215.85,11,06,1
20210106,14215.95,11,07,1
20210106,14216.9,11,08,-1
20210106,14217.15,11,09,-1
20210106,14215.9,11,10,-1
20210106,14214.0,11,11,-1
20210106,14213.7,11,12,-1
20210106,14212.8,11,13,1
20210106,14215.0,11,14,1
20210106,14215.8,11,15,1
20210106,14216.85,11,16,-1
20210106,14216.4,11,17,-1
20210106,14215.7,11,18,1
20210106,14216.65,11,19,-1
20210106,14215.8,11,20,1
20210106,14216.15,11,21,-1
20210106,14214.8,11,22,1
20210106,14214.85,11,23,-1
20210106,14213.5,11,24,1
20210106,14215.25,11,25,-1
20210106,14211.95,11,26,-1
20210106,14209.95,11,27,-1
20210106,14204.2,11,28,-1
20210106,14203.9,11,29,-1
20210106,14200.45,11,30,1
20210106,14209.7,11,31,1
20210106,14215.1,11,32,-1
20210106,14215.5,11,33,-1
20210106,14212.25,11,34,-1
20210106,14208.4,11,35,1
20210106,14210.55,11,36,-1
20210106,14205.85,11,37,1
20210106,14206.55,11,38,1
20210106,14211.35,11,39,1
20210106,14214.55,11,40,-1
20210106,14212.0,11,41,-1
20210106,14210.5,11,42,-1
20210106,14209.0,11,43,1
20210106,14210.4,11,44,1
20210106,14210.55,11,45,1
20210106,14211.05,11,46,-1
20210106,14206.2,11,47,-1
20210106,14203.25,11,48,-1
20210106,14201.0,11,49,-1
20210106,14196.85,11,50,1
20210106,14197.95,11,51,-1
20210106,14191.65,11,52,-1
20210106,14189.0,11,53,1
20210106,14192.55,11,54,1
20210106,14195.15,11,55,-1
20210106,14193.5,11,56,-1
20210106,14191.55,11,57,-1
20210106,14187.95,11,58,-1
20210106,14187.8,11,59,1
20210106,14199.15,12,00,1
20210106,14199.6,12,01,-1
20210106,14199.25,12,02,-1
20210106,14197.0,12,03,-1
20210106,14189.35,12,04,1
20210106,14190.55,12,05,-1
20210106,14188.6,12,06,-1
20210106,14187.7,12,07,-1
20210106,14184.85,12,08,-1
20210106,14179.75,12,09,1
20210106,14182.2,12,10,1
20210106,14187.5,12,11,1
20210106,14194.75,12,12,-1
20210106,14193.9,12,13,-1
20210106,14193.3,12,14,-1
20210106,14192.3,12,15,-1
20210106,14188.85,12,16,1
20210106,14189.6,12,17,-1
20210106,14188.6,12,18,1
20210106,14193.7,12,19,1
20210106,14195.95,12,20,1
20210106,14198.05,12,21,1
20210106,14203.2,12,22,1
20210106,14206.05,12,23,-1
20210106,14206.15,12,24,1
20210106,14206.45,12,25,-1
20210106,14206.6,12,26,1
20210106,14208.2,12,27,-1
20210106,14207.65,12,28,1
20210106,14208.2,12,29,1
20210106,14209.1,12,30,1
20210106,14209.35,12,31,-1
20210106,14203.5,12,32,1
20210106,14206.4,12,33,1
20210106,14209.15,12,34,-1
20210106,14208.95,12,35,-1
20210106,14207.65,12,36,1
20210106,14208.6,12,37,-1
20210106,14205.15,12,38,1
20210106,14205.65,12,39,1
20210106,14206.45,12,40,1
20210106,14208.75,12,41,1
20210106,14211.55,12,42,-1
20210106,14209.7,12,43,-1
20210106,14205.55,12,44,-1
20210106,14199.6,12,45,-1
20210106,14199.55,12,46,-1
20210106,14195.65,12,47,-1
20210106,14191.6,12,48,1
20210106,14199.55,12,49,-1
20210106,14199.15,12,50,1
20210106,14204.0,12,51,1
20210106,14207.25,12,52,-1
20210106,14206.1,12,53,-1
20210106,14205.4,12,54,1
20210106,14206.2,12,55,-1
20210106,14204.75,12,56,-1
20210106,14201.2,12,57,-1
20210106,14198.5,12,58,-1
20210106,14196.35,12,59,-1
20210106,14191.6,13,00,1
20210106,14193.35,13,01,1
20210106,14196.1,13,02,1
20210106,14200.2,13,03,1
20210106,14204.65,13,04,-1
20210106,14199.8,13,05,1
20210106,14201.75,13,06,1
20210106,14201.45,13,07,-1
20210106,14192.1,13,08,-1
20210106,14189.2,13,09,-1
20210106,14187.35,13,10,-1
20210106,14187.5,13,11,-1
20210106,14184.25,13,12,-1
20210106,14183.35,13,13,1
20210106,14189.25,13,14,-1
20210106,14185.35,13,15,-1
20210106,14179.05,13,16,-1
20210106,14162.5,13,17,1
20210106,14170.6,13,18,1
20210106,14179.8,13,19,1
20210106,14188.9,13,20,-1
20210106,14188.45,13,21,1
20210106,14195.25,13,22,-1
20210106,14190.5,13,23,1
20210106,14194.1,13,24,1
20210106,14198.25,13,25,-1
20210106,14193.45,13,26,-1
20210106,14188.2,13,27,1
20210106,14188.4,13,28,-1
20210106,14185.85,13,29,-1
20210106,14184.25,13,30,1
20210106,14184.5,13,31,-1
20210106,14183.75,13,32,1
20210106,14186.3,13,33,-1
20210106,14175.5,13,34,-1
20210106,14174.65,13,35,1
20210106,14176.75,13,36,-1
20210106,14170.8,13,37,-1
20210106,14169.9,13,38,-1
20210106,14165.2,13,39,-1
20210106,14162.2,13,40,-1
20210106,14149.1,13,41,1
20210106,14154.7,13,42,-1
20210106,14140.2,13,43,-1
20210106,14127.7,13,44,1
20210106,14144.05,13,45,1
20210106,14154.8,13,46,-1
20210106,14143.35,13,47,-1
20210106,14134.35,13,48,1
20210106,14142.45,13,49,-1
20210106,14123.95,13,50,1
20210106,14123.9,13,51,-1
20210106,14105.7,13,52,1
20210106,14108.5,13,53,1
20210106,14113.65,13,54,-1
20210106,14113.15,13,55,1
20210106,14115.65,13,56,1
20210106,14128.7,13,57,-1
20210106,14125.4,13,58,-1
20210106,14121.5,13,59,-1
20210106,14112.55,14,00,1
20210106,14121.85,14,01,-1
20210106,14114.9,14,02,1
20210106,14118.4,14,03,1
20210106,14127.6,14,04,-1
20210106,14118.5,14,05,1
20210106,14121.95,14,06,-1
20210106,14116.85,14,07,-1
20210106,14101.8,14,08,-1
20210106,14090.0,14,09,1
20210106,14093.1,14,10,-1
20210106,14076.2,14,11,-1
20210106,14070.85,14,12,-1
20210106,14047.6,14,13,1
20210106,14063.05,14,14,1
20210106,14072.5,14,15,1
20210106,14073.6,14,16,1
20210106,14075.15,14,17,1
20210106,14091.9,14,18,1
20210106,14104.95,14,19,1
20210106,14114.8,14,20,-1
20210106,14108.15,14,21,1
20210106,14117.45,14,22,1
20210106,14118.25,14,23,-1
20210106,14111.5,14,24,-1
20210106,14098.75,14,25,1
20210106,14103.55,14,26,1
20210106,14109.6,14,27,1
20210106,14112.15,14,28,1
20210106,14115.4,14,29,-1
20210106,14102.0,14,30,1
20210106,14108.6,14,31,-1
20210106,14093.25,14,32,-1
20210106,14088.0,14,33,1
20210106,14089.65,14,34,-1
20210106,14086.9,14,35,1
20210106,14093.7,14,36,-1
20210106,14092.6,14,37,1
20210106,14097.5,14,38,-1
20210106,14092.4,14,39,1
20210106,14095.1,14,40,1
20210106,14096.2,14,41,1
20210106,14105.7,14,42,1
20210106,14127.25,14,43,1
20210106,14134.55,14,44,-1
20210106,14134.1,14,45,1
20210106,14138.25,14,46,1
20210106,14149.85,14,47,-1
20210106,14147.9,14,48,-1
20210106,14138.7,14,49,1
20210106,14145.25,14,50,-1
20210106,14139.05,14,51,-1
20210106,14132.6,14,52,1
20210106,14146.85,14,53,-1
20210106,14146.8,14,54,-1
20210106,14145.9,14,55,-1
20210106,14141.1,14,56,1
20210106,14139.7,14,57,-1
20210106,14134.3,14,58,1
20210106,14136.4,14,59,1
20210106,14141.05,15,00,1
20210106,14145.2,15,01,1
20210106,14158.85,15,02,1
20210106,14159.15,15,03,-1
20210106,14156.6,15,04,1
20210106,14162.35,15,05,-1
20210106,14161.9,15,06,1
20210106,14164.9,15,07,-1
20210106,14156.95,15,08,-1
20210106,14157.1,15,09,-1
20210106,14150.55,15,10,-1
20210106,14146.95,15,11,-1
20210106,14138.65,15,12,1
20210106,14143.35,15,13,1
20210106,14144.25,15,14,1
20210106,14145.25,15,15,1
20210106,14148.25,15,16,1
20210106,14154.95,15,17,-1
20210106,14151.55,15,18,-1
20210106,14144.05,15,19,1
20210106,14148.8,15,20,-1
20210106,14147.6,15,21,-1
20210106,14136.9,15,22,-1
20210106,14131.25,15,23,1
20210106,14137.15,15,24,1
20210106,14140.5,15,25,-1
20210106,14139.25,15,26,-1
20210106,14133.9,15,27,1
20210106,14134.85,15,28,-1
20210106,14134.85,15,29,-1
20210106,14127.7,15,30,1
20210106,14132.8,15,31,-1
20210106,14146.25,15,32,-1
20210107,14253.75,9,08,-1
20210107,14256.25,9,16,-1
20210107,14231.6,9,17,-1
20210107,14226.0,9,18,1
20210107,14224.9,9,19,1
20210107,14229.6,9,20,1
20210107,14234.9,9,21,-1
20210107,14228.5,9,22,-1
20210107,14227.75,9,23,-1
20210107,14226.55,9,24,-1
20210107,14223.6,9,25,1
20210107,14225.35,9,26,-1
20210107,14222.9,9,27,1
20210107,14229.6,9,28,-1
20210107,14225.7,9,29,-1
20210107,14223.15,9,30,-1
20210107,14222.15,9,31,-1
20210107,14222.5,9,32,-1
20210107,14222.4,9,33,-1
20210107,14218.95,9,34,1
20210107,14220.25,9,35,-1
20210107,14217.4,9,36,-1
20210107,14214.3,9,37,1
20210107,14217.7,9,38,-1
20210107,14210.0,9,39,1
20210107,14213.95,9,40,-1
20210107,14211.9,9,41,1
20210107,14212.25,9,42,1
20210107,14212.15,9,43,1
20210107,14213.8,9,44,1
20210107,14217.5,9,45,-1
20210107,14215.3,9,46,1
20210107,14219.65,9,47,1
20210107,14221.15,9,48,1
20210107,14226.25,9,49,1
20210107,14226.3,9,50,1
20210107,14231.1,9,51,-1
20210107,14231.2,9,52,1
20210107,14231.85,9,53,1
20210107,14233.7,9,54,-1
20210107,14226.25,9,55,1
20210107,14226.65,9,56,-1
20210107,14224.7,9,57,-1
20210107,14223.25,9,58,1
20210107,14226.35,9,59,1
20210107,14228.75,10,00,-1
20210107,14223.5,10,01,1
20210107,14222.45,10,02,1
20210107,14223.05,10,03,-1
20210107,14217.35,10,04,-1
20210107,14213.95,10,05,-1
20210107,14207.6,10,06,-1
20210107,14203.95,10,07,-1
20210107,14202.35,10,08,1
20210107,14207.45,10,09,-1
20210107,14205.1,10,10,-1
20210107,14201.65,10,11,1
20210107,14206.0,10,12,-1
20210107,14201.1,10,13,-1
20210107,14197.0,10,14,1
20210107,14197.5,10,15,1
20210107,14203.2,10,16,1
20210107,14207.65,10,17,-1
20210107,14204.6,10,18,1
20210107,14207.4,10,19,-1
20210107,14205.3,10,20,1
20210107,14212.35,10,21,1
20210107,14212.95,10,22,-1
20210107,14194.5,10,23,-1
20210107,14188.95,10,24,1
20210107,14190.75,10,25,-1
20210107,14187.8,10,26,-1
20210107,14184.55,10,27,-1
20210107,14179.1,10,28,1
20210107,14181.4,10,29,1
20210107,14184.75,10,30,-1
20210107,14184.8,10,31,-1
20210107,14174.95,10,32,1
20210107,14184.2,10,33,1
20210107,14189.0,10,34,-1
20210107,14188.1,10,35,-1
20210107,14186.95,10,36,-1
20210107,14181.75,10,37,-1
20210107,14180.8,10,38,1
20210107,14182.45,10,39,1
20210107,14186.15,10,40,-1
20210107,14184.0,10,41,-1
20210107,14183.1,10,42,-1
20210107,14180.65,10,43,1
20210107,14182.45,10,44,-1
20210107,14180.65,10,45,-1
20210107,14178.9,10,46,1
20210107,14182.55,10,47,1
20210107,14190.5,10,48,-1
20210107,14187.45,10,49,1
20210107,14193.45,10,50,-1
20210107,14190.35,10,51,1
20210107,14194.25,10,52,1
20210107,14196.0,10,53,1
20210107,14198.0,10,54,-1
20210107,14196.7,10,55,-1
20210107,14194.8,10,56,-1
20210107,14193.95,10,57,-1
20210107,14188.85,10,58,-1
20210107,14180.5,10,59,-1
20210107,14179.2,11,00,1
20210107,14184.2,11,01,-1
20210107,14179.95,11,02,-1
20210107,14172.4,11,03,-1
20210107,14167.05,11,04,1
20210107,14167.65,11,05,1
20210107,14172.8,11,06,1
20210107,14175.95,11,07,1
20210107,14175.6,11,08,-1
20210107,14172.45,11,09,1
20210107,14174.7,11,10,1
20210107,14176.1,11,11,-1
20210107,14171.55,11,12,1
20210107,14178.2,11,13,1
20210107,14185.75,11,14,1
20210107,14187.15,11,15,1
20210107,14187.45,11,16,1
20210107,14188.75,11,17,-1
20210107,14187.25,11,18,-1
20210107,14183.1,11,19,1
20210107,14185.25,11,20,1
20210107,14194.2,11,21,-1
20210107,14190.9,11,22,1
20210107,14193.05,11,23,1
20210107,14193.7,11,24,-1
20210107,14192.95,11,25,1
20210107,14193.75,11,26,-1
20210107,14187.25,11,27,1
20210107,14187.3,11,28,1
20210107,14187.9,11,29,1
20210107,14189.5,11,30,1
20210107,14191.15,11,31,1
20210107,14191.8,11,32,-1
20210107,14190.65,11,33,1
20210107,14191.65,11,34,1
20210107,14192.2,11,35,-1
20210107,14191.05,11,36,-1
20210107,14190.6,11,37,1
20210107,14193.15,11,38,-1
20210107,14191.55,11,39,-1
20210107,14188.2,11,40,-1
20210107,14181.6,11,41,-1
20210107,14180.85,11,42,1
20210107,14184.0,11,43,1
20210107,14185.75,11,44,1
20210107,14188.2,11,45,-1
20210107,14188.55,11,46,-1
20210107,14186.2,11,47,-1
20210107,14182.3,11,48,1
20210107,14189.1,11,49,-1
20210107,14186.0,11,50,-1
20210107,14185.4,11,51,-1
20210107,14183.75,11,52,1
20210107,14186.45,11,53,1
20210107,14186.95,11,54,-1
20210107,14183.55,11,55,1
20210107,14188.0,11,56,1
20210107,14187.7,11,57,1
20210107,14189.4,11,58,1
20210107,14192.25,11,59,-1
20210107,14191.5,12,00,-1
